game_id,home_team,home_offense_epa,home_success_rate,home_explosive_rate,home_yards,home_plays,away_team,away_offense_epa,away_success_rate,away_explosive_rate,away_yards,away_plays,home_def_allowed,away_def_allowed,home_power_signal,away_power_signal
2024_03_PHI_NO,NO,-0.15600148194117647,0.35294117647058826,0.029411764705882353,219.0,68,PHI,-0.09783382690361446,0.38095238095238093,0.09523809523809523,462.0,84,0.0064,-0.0579,-0.16240148194117646,-0.03993382690361446
2024_03_SF_LA,LA,0.15919994981081081,0.5,0.04054054054054054,296.0,74,SF,0.1369569968470588,0.5116279069767442,0.046511627906976744,425.0,86,0.0357,0.0645,0.1234999498108108,0.07245699684705881
2024_03_WAS_CIN,CIN,0.3002589874805195,0.5844155844155844,0.03896103896103896,436.0,77,WAS,0.42578749942666666,0.5921052631578947,0.05263157894736842,356.0,76,0.056,0.0409,0.2442589874805195,0.38488749942666667
2024_04_BUF_BAL,BAL,0.20833407541666668,0.5416666666666666,0.06944444444444445,427.0,72,BUF,-0.14821868340789476,0.38961038961038963,0.05194805194805195,236.0,77,0.0085,-0.0036,0.19983407541666667,-0.14461868340789477
2024_04_CIN_CAR,CAR,0.04400654970229885,0.5227272727272727,0.03409090909090909,375.0,88,CIN,0.2006568931506024,0.4939759036144578,0.04819277108433735,373.0,83,0.1214,0.056,-0.07739345029770114,0.1446568931506024
2024_04_CLE_LV,LV,-0.07480183797333334,0.4342105263157895,0.013157894736842105,268.0,76,CLE,-0.1136953278630137,0.3972602739726027,0.0136986301369863,241.0,73,-0.001,-0.0112,-0.07380183797333334,-0.1024953278630137
2024_04_DAL_NYG,NYG,0.018299818746987943,0.42168674698795183,0.024096385542168676,303.0,83,DAL,0.10969812465211268,0.5138888888888888,0.013888888888888888,293.0,72,0.0404,0.0511,-0.022100181253012056,0.05859812465211268
2024_04_DEN_NYJ,NYJ,-0.2204511442402421,0.3473684210526316,0.05263157894736842,248.0,95,DEN,-0.23618088253289474,0.36363636363636365,0.025974025974025976,186.0,77,0.0485,-0.0725,-0.2689511442402421,-0.16368088253289476
2024_04_JAX_HOU,HOU,0.09837616661538462,0.4835164835164835,0.07692307692307693,435.0,91,JAX,0.11422097701315789,0.45454545454545453,0.05194805194805195,313.0,77,-0.0165,0.0982,0.11487616661538462,0.016020977013157897
2024_04_KC_LAC,LAC,-0.22025992216,0.32,0.04,224.0,75,KC,-0.10412876005333334,0.4605263157894737,0.039473684210526314,329.0,76,-0.051,-0.0004,-0.16925992216000002,-0.10372876005333334
2024_04_LA_CHI,CHI,0.05707707146153846,0.5189873417721519,0.0379746835443038,264.0,79,LA,0.04326617675000001,0.5263157894736842,0.02631578947368421,322.0,76,0.0111,0.0357,0.04597707146153846,0.007566176750000007
2024_04_MIN_GB,GB,-0.07335245576344085,0.46236559139784944,0.07526881720430108,467.0,93,MIN,0.0005203799318181858,0.4943820224719101,0.0449438202247191,374.0,89,-0.0395,-0.0727,-0.03385245576344085,0.07322037993181818
2024_04_NE_SF,SF,-0.02137073465789472,0.42857142857142855,0.09090909090909091,431.0,77,NE,-0.2619731427654321,0.43209876543209874,0.024691358024691357,213.0,81,0.0645,0.0504,-0.08587073465789472,-0.3123731427654321
2024_04_NO_ATL,ATL,0.08387839991780821,0.4246575342465753,0.0410958904109589,315.0,73,NO,0.04767920435164836,0.5108695652173914,0.010869565217391304,366.0,92,0.0439,0.0064,0.03997839991780821,0.041279204351648356
2024_04_PHI_TB,TB,0.188961418,0.5052631578947369,0.042105263157894736,445.0,95,PHI,-0.034247892097222225,0.4861111111111111,0.041666666666666664,227.0,72,0.0043,-0.0579,0.184661418,0.023652107902777775
2024_04_PIT_IND,IND,0.0240041418072289,0.4523809523809524,0.05952380952380952,358.0,84,PIT,-0.018514358835294113,0.5176470588235295,0.058823529411764705,404.0,85,0.0086,-0.0251,0.015404141807228901,0.0065856411647058875
2024_04_SEA_DET,DET,0.3317867525632353,0.5652173913043478,0.08695652173913043,389.0,69,SEA,0.08059310991588785,0.5233644859813084,0.06542056074766354,516.0,107,-0.0383,-0.0103,0.3700867525632353,0.09089310991588785
2024_04_TEN_MIA,MIA,-0.26883063461333334,0.35526315789473684,0.02631578947368421,184.0,76,TEN,0.04201092675581396,0.4186046511627907,0.023255813953488372,244.0,86,-0.0025,0.0378,-0.26633063461333334,0.004210926755813957
2024_04_WAS_ARI,ARI,-0.06049417554166666,0.5068493150684932,0.0273972602739726,296.0,73,WAS,0.37383902024404764,0.6071428571428571,0.023809523809523808,451.0,84,0.0497,0.0409,-0.11019417554166666,0.33293902024404765
2024_05_ARI_SF,SF,-0.045663991740259736,0.4805194805194805,0.05194805194805195,384.0,77,ARI,0.018347408878378386,0.49333333333333335,0.06666666666666667,360.0,75,0.0645,0.0497,-0.11016399174025973,-0.031352591121621615
2024_05_BAL_CIN,CIN,0.19131887398901096,0.4891304347826087,0.03260869565217391,444.0,92,BAL,0.25153988146315787,0.5894736842105263,0.05263157894736842,520.0,95,0.056,0.0085,0.13531887398901096,0.24303988146315786
2024_05_BUF_HOU,HOU,-0.02700480840476191,0.43529411764705883,0.023529411764705882,425.0,85,BUF,-0.025359149975609754,0.36585365853658536,0.04878048780487805,276.0,82,-0.0165,-0.0036,-0.010504808404761909,-0.021759149975609755
2024_05_CAR_CHI,CHI,0.1379914723483146,0.4444444444444444,0.06666666666666667,424.0,90,CAR,-0.19473452463552632,0.42105263157894735,0.06578947368421052,292.0,76,0.0111,0.1214,0.1268914723483146,-0.3161345246355263
2024_05_CLE_WAS,WAS,0.04814512284146343,0.3902439024390244,0.0975609756097561,434.0,82,CLE,-0.19043748829069768,0.367816091954023,0.011494252873563218,212.0,87,0.0409,-0.0112,0.007245122841463433,-0.1792374882906977
2024_05_DAL_PIT,PIT,0.031368826370649354,0.5,0.02564102564102564,226.0,78,DAL,0.09690227369892473,0.4946236559139785,0.053763440860215055,445.0,93,-0.0251,0.0511,0.05646882637064936,0.045802273698924735
2024_05_GB_LA,LA,-0.07418862602197802,0.5384615384615384,0.03296703296703297,370.0,91,GB,0.006615708415584425,0.4358974358974359,0.038461538461538464,328.0,78,0.0357,-0.0395,-0.10988862602197802,0.046115708415584426
2024_05_IND_JAX,JAX,0.23499713732894736,0.5263157894736842,0.06578947368421052,497.0,76,IND,0.17341666967065217,0.4946236559139785,0.07526881720430108,447.0,93,0.0982,0.0086,0.13679713732894738,0.16481666967065217
2024_05_LV_DEN,DEN,0.031868470002117656,0.46511627906976744,0.05813953488372093,289.0,86,LV,-0.17350462913764708,0.4,0.03529411764705882,332.0,85,-0.0725,-0.001,0.10436847000211766,-0.17250462913764708
2024_05_MIA_NE,NE,-0.16451262411249998,0.4074074074074074,0.04938271604938271,299.0,81,MIA,-0.04642455509120878,0.4065934065934066,0.02197802197802198,372.0,91,0.0504,-0.0025,-0.21491262411249998,-0.04392455509120878
2024_05_NO_KC,KC,0.0942793789185567,0.5612244897959183,0.04081632653061224,460.0,98,NO,-0.08638828655072466,0.37681159420289856,0.028985507246376812,220.0,69,-0.0004,0.0064,0.0946793789185567,-0.09278828655072466
2024_05_NYG_SEA,SEA,-0.17098054837,0.5125,0.0625,333.0,80,NYG,-0.007787893430232554,0.4942528735632184,0.05747126436781609,420.0,87,-0.0103,0.0404,-0.16068054837,-0.04818789343023255
2024_05_NYJ_MIN,MIN,-0.07085740315217393,0.43010752688172044,0.06451612903225806,253.0,93,NYJ,-0.16190180926666667,0.45555555555555555,0.011111111111111112,254.0,90,-0.0727,0.0485,0.0018425968478260751,-0.21040180926666668
2024_05_TB_ATL,ATL,0.14053514166972478,0.5,0.07272727272727272,550.0,110,TB,0.20195647737313432,0.5522388059701493,0.05970149253731343,333.0,67,0.0439,0.0043,0.09663514166972478,0.19765647737313433
2024_06_ARI_GB,GB,0.15743707247582417,0.532608695652174,0.03260869565217391,437.0,92,ARI,-0.13058237752,0.49333333333333335,0.02666666666666667,303.0,75,-0.0395,0.0497,0.19693707247582418,-0.18028237751999998
2024_06_ATL_CAR,CAR,-0.0879807397011628,0.45348837209302323,0.011627906976744186,335.0,86,ATL,0.20143546607317073,0.5301204819277109,0.03614457831325301,425.0,83,0.1214,0.0439,-0.20938073970116278,0.15753546607317073
2024_06_BUF_NYJ,NYJ,0.07415041817088606,0.4430379746835443,0.10126582278481013,393.0,79,BUF,0.12788334776744187,0.5057471264367817,0.022988505747126436,359.0,87,0.0485,-0.0036,0.025650418170886063,0.13148334776744186
2024_06_CIN_NYG,NYG,-0.13232732743956044,0.4725274725274725,0.0,309.0,91,CIN,0.017456349661538452,0.45454545454545453,0.07575757575757576,304.0,66,0.0404,0.056,-0.17272732743956043,-0.03854365033846155
2024_06_CLE_PHI,PHI,-0.012195140939240496,0.45,0.0625,372.0,80,CLE,-0.06940613680263158,0.42105263157894735,0.02631578947368421,244.0,76,-0.0579,-0.0112,0.0457048590607595,-0.05820613680263158
2024_06_DET_DAL,DAL,-0.2744935828917647,0.43529411764705883,0.023529411764705882,251.0,85,DET,0.3009704868823529,0.5,0.06976744186046512,492.0,86,0.0511,-0.0383,-0.32559358289176465,0.3392704868823529
2024_06_HOU_NE,NE,-0.22134338362790695,0.4482758620689655,0.04597701149425287,291.0,87,HOU,0.11439365872809525,0.44047619047619047,0.07142857142857142,368.0,84,0.0504,-0.0165,-0.27174338362790695,0.13089365872809525
2024_06_IND_TEN,TEN,-0.029564159210526318,0.4025974025974026,0.025974025974025976,241.0,77,IND,0.02360018791666665,0.42857142857142855,0.047619047619047616,269.0,84,0.0378,0.0086,-0.06736415921052633,0.01500018791666665
2024_06_JAX_CHI,CHI,0.27041535346835444,0.5375,0.05,373.0,80,JAX,0.012299520589743589,0.4358974358974359,0.02564102564102564,278.0,78,0.0111,0.0982,0.25931535346835444,-0.08590047941025641
2024_06_LAC_DEN,DEN,-0.04836273974647886,0.49295774647887325,0.08450704225352113,316.0,71,LAC,0.08736613233684211,0.4583333333333333,0.052083333333333336,350.0,96,-0.0725,-0.051,0.024137260253521135,0.1383661323368421
2024_06_PIT_LV,LV,-0.2694837056233766,0.4675324675324675,0.012987012987012988,275.0,77,PIT,0.08391828128915663,0.44047619047619047,0.047619047619047616,293.0,84,-0.001,-0.0251,-0.2684837056233766,0.10901828128915662
2024_06_SF_SEA,SEA,0.0290932865257732,0.4536082474226804,0.020618556701030927,358.0,97,SF,0.2575400927195122,0.5180722891566265,0.060240963855421686,483.0,83,-0.0103,0.0645,0.0393932865257732,0.19304009271951222
2024_06_TB_NO,NO,-0.25432158285869566,0.45161290322580644,0.03225806451612903,303.0,93,TB,0.07178394124948456,0.5360824742268041,0.08247422680412371,594.0,97,0.0064,0.0043,-0.2607215828586957,0.06748394124948456
2024_06_WAS_BAL,BAL,0.18508265454216866,0.5357142857142857,0.08333333333333333,484.0,84,WAS,0.1436894161153846,0.5128205128205128,0.0641025641025641,305.0,78,0.0085,0.0409,0.17658265454216865,0.10278941611538461
2024_07_BAL_TB,TB,0.0885074912929293,0.52,0.06,483.0,100,BAL,0.29330606135526316,0.5263157894736842,0.07894736842105263,508.0,76,0.0043,0.0085,0.0842074912929293,0.28480606135526315
2024_07_CAR_WAS,WAS,0.22045979427380952,0.5764705882352941,0.03529411764705882,421.0,85,CAR,-0.30943193363064514,0.45161290322580644,0.03225806451612903,180.0,62,0.0409,0.1214,0.17955979427380953,-0.43083193363064515
2024_07_CIN_CLE,CLE,-0.18734025724489797,0.35714285714285715,0.030612244897959183,338.0,98,CIN,-0.10292531649315069,0.36486486486486486,0.04054054054054054,223.0,74,-0.0112,0.056,-0.17614025724489799,-0.1589253164931507
2024_07_DEN_NO,NO,-0.2893397735977273,0.4090909090909091,0.022727272727272728,271.0,88,DEN,0.06524464885185186,0.5365853658536586,0.07317073170731707,389.0,82,0.0064,-0.0725,-0.2957397735977273,0.13774464885185184
2024_07_DET_MIN,MIN,0.007993266782500003,0.37662337662337664,0.06493506493506493,383.0,77,DET,0.04277123967307691,0.47435897435897434,0.0641025641025641,391.0,78,-0.0727,-0.0383,0.08069326678250001,0.08107123967307692
2024_07_HOU_GB,GB,0.03029096167466666,0.47368421052631576,0.039473684210526314,277.0,76,HOU,0.04008360579493672,0.4810126582278481,0.02531645569620253,197.0,79,-0.0395,-0.0165,0.06979096167466667,0.05658360579493672
2024_07_KC_SF,SF,-0.11236199656933332,0.49333333333333335,0.05333333333333334,310.0,75,KC,0.05300817410119046,0.5411764705882353,0.058823529411764705,329.0,85,0.0645,-0.0004,-0.17686199656933332,0.053408174101190455
2024_07_LAC_ARI,ARI,0.08256832001369864,0.5135135135135135,0.02702702702702703,326.0,74,LAC,0.10609164943589743,0.48717948717948717,0.0641025641025641,395.0,78,0.0497,-0.051,0.03286832001369864,0.15709164943589743
2024_07_LV_LA,LA,-0.32504748825352114,0.4305555555555556,0.041666666666666664,259.0,72,LV,-0.2593707658969072,0.38144329896907214,0.010309278350515464,317.0,97,0.0357,-0.001,-0.36074748825352115,-0.2583707658969072
2024_07_MIA_IND,IND,-0.156162865221625,0.38271604938271603,0.037037037037037035,284.0,81,MIA,-0.2259533976588235,0.4470588235294118,0.011764705882352941,337.0,85,0.0086,-0.0025,-0.164762865221625,-0.2234533976588235
2024_07_NE_JAX,JAX,0.22917353980821917,0.5616438356164384,0.0410958904109589,366.0,73,NE,-0.01961130701298704,0.41025641025641024,0.038461538461538464,295.0,78,0.0982,0.0504,0.13097353980821919,-0.07001130701298704
2024_07_NYJ_PIT,PIT,0.17631292645238095,0.4523809523809524,0.07142857142857142,409.0,84,NYJ,-0.11997878574666669,0.4342105263157895,0.039473684210526314,325.0,76,-0.0251,0.0485,0.20141292645238096,-0.1684787857466667
2024_07_PHI_NYG,NYG,-0.2560317956282051,0.3924050632911392,0.0,119.0,79,PHI,0.13198488575903616,0.4457831325301205,0.04819277108433735,339.0,83,0.0404,-0.0579,-0.2964317956282051,0.18988488575903617
2024_07_SEA_ATL,ATL,-0.14029339991956521,0.4838709677419355,0.043010752688172046,369.0,93,SEA,0.17064398029740263,0.45454545454545453,0.07792207792207792,339.0,77,0.0439,-0.0103,-0.1841933999195652,0.18094398029740263
2024_07_TEN_BUF,BUF,0.1680696002253521,0.49295774647887325,0.08450704225352113,389.0,71,TEN,-0.14936898843956045,0.42391304347826086,0.021739130434782608,289.0,92,-0.0036,0.0378,0.1716696002253521,-0.18716898843956045
2024_08_ARI_MIA,MIA,0.19907687797435897,0.5316455696202531,0.0379746835443038,377.0,79,ARI,0.2223915167819277,0.5301204819277109,0.04819277108433735,389.0,83,-0.0025,0.0497,0.20157687797435897,0.1726915167819277
2024_08_ATL_TB,TB,0.04066191078021978,0.5,0.03260869565217391,432.0,92,ATL,0.1586745959078947,0.5789473684210527,0.06578947368421052,394.0,76,0.0043,0.0439,0.03636191078021978,0.11477459590789471
2024_08_BAL_CLE,CLE,0.11854455220000003,0.5116279069767442,0.05813953488372093,401.0,86,BAL,0.05369532389772727,0.48863636363636365,0.09090909090909091,387.0,88,-0.0112,0.0085,0.12974455220000003,0.04519532389772727
2024_08_BUF_SEA,SEA,-0.09908512119558825,0.4852941176470588,0.014705882352941176,233.0,68,BUF,0.18849626170430106,0.5212765957446809,0.05319148936170213,445.0,94,-0.0103,-0.0036,-0.08878512119558825,0.19209626170430105
2024_08_CAR_DEN,DEN,0.05944357307558138,0.47126436781609193,0.04597701149425287,400.0,87,CAR,-0.12262982574358976,0.44871794871794873,0.038461538461538464,284.0,78,-0.0725,0.1214,0.13194357307558138,-0.24402982574358975
2024_08_CHI_WAS,WAS,-0.005668844740659348,0.41304347826086957,0.06521739130434782,481.0,92,CHI,-0.08061539894444444,0.43209876543209874,0.04938271604938271,309.0,81,0.0409,0.0111,-0.046568844740659344,-0.09171539894444444
2024_08_DAL_SF,SF,0.10784341904761906,0.5176470588235295,0.058823529411764705,469.0,85,DAL,0.025084610790123456,0.4691358024691358,0.04938271604938271,292.0,81,0.0645,0.0511,0.043343419047619056,-0.026015389209876543
2024_08_GB_JAX,JAX,0.06228326020779221,0.5,0.10256410256410256,390.0,78,GB,0.13145179205333332,0.4888888888888889,0.06666666666666667,422.0,90,0.0982,-0.0395,-0.03591673979220779,0.17095179205333333
2024_08_IND_HOU,HOU,-0.0180532274945055,0.44565217391304346,0.03260869565217391,363.0,92,IND,-0.033419787988235305,0.35294117647058826,0.047058823529411764,303.0,85,-0.0165,0.0086,-0.0015532274945054998,-0.0420197879882353
2024_08_KC_LV,LV,-0.04195776051351352,0.5,0.013513513513513514,228.0,74,KC,0.07221055869411765,0.5232558139534884,0.023255813953488372,334.0,86,-0.001,-0.0004,-0.04095776051351352,0.07261055869411764
2024_08_MIN_LA,LA,0.14800169130000002,0.4945054945054945,0.03296703296703297,386.0,91,MIN,0.09352654063692308,0.49230769230769234,0.046153846153846156,276.0,65,0.0357,-0.0727,0.1123016913,0.16622654063692308
2024_08_NO_LAC,LAC,0.04093773612380952,0.38095238095238093,0.05952380952380952,378.0,84,NO,-0.20546658619139782,0.3723404255319149,0.07446808510638298,366.0,94,-0.051,0.0064,0.09193773612380951,-0.2118665861913978
2024_08_NYG_PIT,PIT,0.051276103899999995,0.49411764705882355,0.058823529411764705,426.0,85,NYG,-0.027474390565217388,0.43478260869565216,0.05434782608695652,394.0,92,-0.0251,0.0404,0.07637610389999999,-0.06787439056521738
